click_id;search_id;user_id;app_id;click_date
7600;15165;42;96;2025-01-16
7601;15166;1973;80;2025-04-01
7602;15167;773;54;2025-01-12
7603;15169;1844;15;2025-04-17
7604;15173;227;68;2025-04-27
7605;15174;1179;4;2025-01-28
7606;15175;900;50;2025-02-25
7607;15178;1427;75;2025-02-12
7608;15184;1911;18;2025-04-25
7609;15185;71;93;2025-03-31
7610;15187;812;69;2025-05-30
7611;15189;633;15;2025-03-11
7612;15191;688;66;2025-01-16
7613;15193;1653;54;2025-05-14
7614;15196;44;4;2025-06-28
7615;15197;1860;53;2025-03-23
7616;15198;1455;74;2025-01-11
7617;15201;528;83;2025-06-29
7618;15204;1624;51;2025-04-21
7619;15207;1344;77;2025-03-25
7620;15208;480;68;2025-03-14
7621;15210;1767;90;2025-05-27
7622;15211;569;92;2025-03-28
7623;15213;1527;65;2025-01-21
7624;15216;1822;17;2025-03-05
7625;15217;1999;64;2025-01-11
7626;15218;1953;23;2025-04-28
7627;15220;458;54;2025-04-25
7628;15222;1148;95;2025-03-19
7629;15225;646;3;2025-01-10
7630;15226;903;72;2025-04-02
7631;15227;1364;68;2025-05-09
7632;15229;1276;66;2025-01-12
7633;15230;1152;17;2025-05-17
7634;15231;1010;38;2025-03-18
7635;15233;704;46;2025-05-31
7636;15235;889;66;2025-03-23
7637;15236;1150;89;2025-06-04
7638;15239;72;78;2025-06-16
7639;15240;384;57;2025-06-20
7640;15241;709;65;2025-04-05
7641;15242;179;100;2025-06-01
7642;15245;1774;72;2025-02-22
7643;15247;1205;47;2025-02-25
7644;15249;1644;54;2025-03-10
7645;15252;136;53;2025-05-07
7646;15253;867;62;2025-01-30
7647;15258;1648;19;2025-03-29
7648;15259;509;40;2025-02-06
7649;15264;1194;94;2025-01-20
7650;15266;559;22;2025-05-25
7651;15270;1832;73;2025-05-14
7652;15271;226;57;2025-06-05
7653;15272;512;38;2025-01-04
7654;15274;1055;16;2025-06-03
7655;15275;1246;9;2025-03-27
7656;15276;1747;52;2025-01-13
7657;15277;1120;23;2025-03-12
7658;15279;579;63;2025-03-30
7659;15281;1424;44;2025-03-28
7660;15282;772;47;2025-03-31
7661;15284;885;35;2025-06-01
7662;15288;850;21;2025-03-19
7663;15291;1869;83;2025-04-22
7664;15293;1589;42;2025-02-08
7665;15297;1592;70;2025-01-14
7666;15301;154;14;2025-04-12
7667;15302;10;37;2025-02-08
7668;15303;1;11;2025-03-01
7669;15305;757;60;2025-06-27
7670;15306;725;53;2025-02-01
7671;15309;1294;100;2025-02-25
7672;15312;621;87;2025-05-09
7673;15316;1083;32;2025-02-08
7674;15320;967;61;2025-03-12
7675;15324;203;7;2025-06-22
7676;15325;1775;9;2025-04-06
7677;15328;813;97;2025-05-11
7678;15329;1528;2;2025-06-27
7679;15333;450;97;2025-03-12
7680;15334;1298;36;2025-02-08
7681;15335;1384;42;2025-05-14
7682;15336;1087;70;2025-05-27
7683;15340;764;4;2025-06-08
7684;15341;402;51;2025-04-07
7685;15343;1660;91;2025-04-29
7686;15344;893;61;2025-02-05
7687;15345;492;61;2025-05-18
7688;15346;484;85;2025-02-14
7689;15349;1091;9;2025-06-06
7690;15353;1682;6;2025-02-12
7691;15357;1994;57;2025-04-19
7692;15358;267;83;2025-03-18
7693;15359;744;100;2025-02-05
7694;15363;1592;5;2025-06-22
7695;15364;438;5;2025-01-25
7696;15366;506;84;2025-01-19
7697;15367;63;1;2025-02-19
7698;15368;1946;8;2025-06-29
7699;15369;254;78;2025-04-21
7700;15378;4;20;2025-03-01
7701;15381;356;36;2025-01-06
7702;15382;1623;44;2025-06-14
7703;15384;1458;5;2025-06-10
7704;15385;1543;88;2025-06-15
7705;15389;1928;2;2025-02-03
7706;15390;275;30;2025-02-04
7707;15392;924;17;2025-04-27
7708;15393;935;53;2025-04-04
7709;15396;1648;28;2025-05-15
7710;15397;1797;16;2025-02-19
7711;15400;72;61;2025-04-07
7712;15401;389;44;2025-03-01
7713;15403;1002;40;2025-05-10
7714;15406;585;15;2025-03-27
7715;15414;698;83;2025-02-03
7716;15415;1322;97;2025-02-10
7717;15417;835;94;2025-04-18
7718;15418;1460;42;2025-06-02
7719;15420;1529;82;2025-06-16
7720;15424;1613;15;2025-02-26
7721;15425;1470;4;2025-01-21
7722;15427;667;59;2025-03-16
7723;15428;1598;87;2025-05-30
7724;15430;1459;25;2025-03-29
7725;15431;1533;43;2025-02-16
7726;15433;106;22;2025-06-10
7727;15436;866;98;2025-04-15
7728;15439;1810;5;2025-03-16
7729;15440;1569;13;2025-06-10
7730;15441;1798;79;2025-06-25
7731;15445;42;22;2025-05-22
7732;15447;1616;18;2025-01-26
7733;15448;1521;2;2025-02-17
7734;15449;1034;4;2025-06-22
7735;15450;853;80;2025-01-17
7736;15452;176;85;2025-05-07
7737;15454;221;2;2025-06-01
7738;15456;1433;78;2025-04-24
7739;15466;716;2;2025-06-10
7740;15467;610;90;2025-02-22
7741;15468;1748;62;2025-03-30
7742;15470;1201;70;2025-02-11
7743;15471;1522;72;2025-01-19
7744;15473;422;76;2025-03-25
7745;15475;765;50;2025-06-24
7746;15478;795;29;2025-05-18
7747;15479;1750;76;2025-03-26
7748;15481;143;44;2025-03-19
7749;15482;1452;25;2025-04-25
7750;15484;3;31;2025-05-05
7751;15486;62;16;2025-01-23
7752;15487;1926;65;2025-06-04
7753;15490;1238;40;2025-06-21
7754;15492;1626;64;2025-04-30
7755;15493;246;21;2025-03-17
7756;15494;1573;67;2025-04-06
7757;15495;799;6;2025-05-10
7758;15498;1551;46;2025-04-10
7759;15500;1465;56;2025-04-05
7760;15504;972;81;2025-01-26
7761;15505;1529;87;2025-06-19
7762;15506;1023;65;2025-05-15
7763;15507;1411;50;2025-06-17
7764;15509;1723;43;2025-03-12
7765;15511;1977;83;2025-02-18
7766;15513;534;82;2025-06-29
7767;15515;1345;68;2025-06-23
7768;15516;1909;69;2025-01-29
7769;15519;808;89;2025-03-08
7770;15520;457;13;2025-01-10
7771;15521;1195;38;2025-01-18
7772;15527;735;5;2025-04-10
7773;15529;1046;7;2025-06-15
7774;15530;114;18;2025-05-11
7775;15531;222;13;2025-02-23
7776;15534;1374;36;2025-06-06
7777;15535;852;71;2025-02-11
7778;15540;739;97;2025-05-13
7779;15542;972;19;2025-02-18
7780;15548;102;65;2025-05-27
7781;15549;507;52;2025-06-30
7782;15550;1691;95;2025-02-24
7783;15552;1172;11;2025-05-03
7784;15554;41;72;2025-01-18
7785;15556;1730;63;2025-03-17
7786;15557;156;70;2025-05-08
7787;15558;988;56;2025-06-29
7788;15559;278;69;2025-01-20
7789;15561;1435;33;2025-01-19
7790;15562;1480;37;2025-04-03
7791;15563;1632;58;2025-01-22
7792;15564;969;18;2025-06-20
7793;15565;1858;23;2025-03-29
7794;15568;755;21;2025-02-04
7795;15569;1415;43;2025-03-26
7796;15571;53;28;2025-02-19
7797;15573;1121;34;2025-06-07
7798;15574;1902;99;2025-03-03
7799;15575;731;7;2025-05-21
7800;15576;1749;37;2025-05-15
7801;15579;1645;72;2025-06-18
7802;15580;840;90;2025-05-06
7803;15581;1932;26;2025-04-17
7804;15583;545;78;2025-03-12
7805;15588;1128;88;2025-06-27
7806;15590;101;9;2025-05-04
7807;15591;648;47;2025-03-22
7808;15592;1677;70;2025-01-09
7809;15593;1531;91;2025-05-19
7810;15596;4;19;2025-06-14
7811;15598;1218;84;2025-03-08
7812;15599;520;75;2025-04-24
7813;15601;915;28;2025-05-23
7814;15605;497;87;2025-03-03
7815;15606;616;13;2025-04-24
7816;15607;567;54;2025-04-17
7817;15609;1952;58;2025-05-30
7818;15610;1832;1;2025-02-10
7819;15612;1029;37;2025-06-09
7820;15616;1126;63;2025-03-04
7821;15617;591;83;2025-01-14
7822;15622;55;71;2025-05-05
7823;15624;336;12;2025-01-22
7824;15628;33;35;2025-05-17
7825;15629;1539;10;2025-05-29
7826;15631;191;18;2025-03-19
7827;15633;893;66;2025-02-24
7828;15635;1083;52;2025-04-02
7829;15636;1074;50;2025-03-20
7830;15637;1037;4;2025-06-25
7831;15638;1393;85;2025-06-17
7832;15640;239;17;2025-01-30
7833;15641;1638;19;2025-05-20
7834;15642;519;2;2025-03-11
7835;15643;1963;97;2025-04-10
7836;15644;133;40;2025-03-06
7837;15646;371;48;2025-05-05
7838;15649;899;48;2025-01-21
7839;15650;291;22;2025-05-11
7840;15651;562;20;2025-04-27
7841;15656;681;22;2025-05-09
7842;15657;1214;95;2025-02-28
7843;15661;655;42;2025-04-01
7844;15667;568;27;2025-02-18
7845;15668;595;13;2025-02-04
7846;15670;276;12;2025-06-06
7847;15671;480;77;2025-01-16
7848;15675;1255;67;2025-03-23
7849;15676;1911;93;2025-06-23
7850;15679;381;90;2025-06-04
7851;15684;1761;60;2025-02-09
7852;15687;98;34;2025-05-03
7853;15688;934;69;2025-05-29
7854;15692;1024;86;2025-05-09
7855;15693;1031;100;2025-03-29
7856;15695;1406;33;2025-03-14
7857;15696;746;31;2025-04-24
7858;15699;1833;70;2025-06-27
7859;15700;168;12;2025-04-24
7860;15703;729;64;2025-04-27
7861;15704;1059;2;2025-03-30
7862;15705;594;16;2025-03-02
7863;15706;33;54;2025-06-09
7864;15708;872;95;2025-01-31
7865;15709;139;66;2025-04-25
7866;15711;1129;90;2025-02-14
7867;15713;186;78;2025-05-24
7868;15719;747;14;2025-04-12
7869;15720;694;50;2025-06-12
7870;15722;1069;34;2025-06-09
7871;15723;1937;43;2025-01-11
7872;15724;1576;15;2025-06-29
7873;15725;1995;74;2025-04-01
7874;15727;838;85;2025-04-17
7875;15729;1597;87;2025-05-17
7876;15732;922;57;2025-02-17
7877;15733;991;73;2025-03-27
7878;15734;460;1;2025-05-28
7879;15735;1797;14;2025-02-10
7880;15736;229;90;2025-05-28
7881;15739;982;62;2025-01-02
7882;15740;1784;15;2025-06-27
7883;15741;394;37;2025-01-10
7884;15743;1087;50;2025-01-09
7885;15744;836;44;2025-03-08
7886;15746;1763;59;2025-05-15
7887;15748;908;96;2025-02-22
7888;15749;1098;77;2025-04-19
7889;15750;689;42;2025-01-14
7890;15751;1914;55;2025-05-02
7891;15752;985;69;2025-04-02
7892;15757;1844;40;2025-04-03
7893;15760;1690;22;2025-06-17
7894;15761;1260;88;2025-05-21
7895;15762;133;36;2025-06-12
7896;15763;1108;90;2025-03-26
7897;15764;1083;95;2025-02-10
7898;15766;1032;18;2025-04-04
7899;15767;1607;88;2025-06-12
7900;15769;44;26;2025-03-16
7901;15770;1928;62;2025-01-07
7902;15772;758;41;2025-04-30
7903;15773;1506;85;2025-05-29
7904;15774;502;69;2025-04-15
7905;15777;1570;67;2025-01-23
7906;15781;1444;15;2025-04-25
7907;15786;283;39;2025-06-11
7908;15787;979;29;2025-04-14
7909;15789;1397;34;2025-06-18
7910;15796;807;17;2025-05-26
7911;15797;446;73;2025-03-16
7912;15798;998;77;2025-02-13
7913;15799;624;43;2025-03-27
7914;15803;716;24;2025-03-17
7915;15804;1785;56;2025-03-10
7916;15806;1700;89;2025-04-14
7917;15807;1439;16;2025-06-23
7918;15810;732;76;2025-06-01
7919;15811;1858;3;2025-01-06
7920;15812;560;68;2025-05-22
7921;15813;1637;52;2025-05-07
7922;15814;1295;66;2025-03-22
7923;15817;225;7;2025-01-14
7924;15819;1936;28;2025-02-23
7925;15821;1951;77;2025-05-09
7926;15823;1986;19;2025-05-19
7927;15826;1758;70;2025-03-17
7928;15827;778;10;2025-01-29
7929;15828;1392;30;2025-05-23
7930;15829;197;62;2025-01-15
7931;15830;208;52;2025-03-06
7932;15833;900;77;2025-01-29
7933;15834;318;15;2025-02-28
7934;15836;904;93;2025-06-02
7935;15838;353;75;2025-06-01
7936;15841;574;10;2025-01-12
7937;15842;1138;14;2025-06-12
7938;15845;955;89;2025-06-16
7939;15846;452;48;2025-03-29
7940;15847;1586;11;2025-01-26
7941;15849;1831;75;2025-02-16
7942;15850;784;40;2025-03-11
7943;15851;1709;70;2025-04-26
7944;15852;180;83;2025-03-29
7945;15857;1351;70;2025-06-14
7946;15858;294;80;2025-04-17
7947;15860;1492;12;2025-03-08
7948;15862;1711;82;2025-04-29
7949;15864;1219;27;2025-05-07
7950;15865;1697;13;2025-02-06
7951;15866;43;24;2025-02-18
7952;15869;804;12;2025-02-12
7953;15873;1352;38;2025-03-23
7954;15875;7;9;2025-04-22
7955;15876;1421;23;2025-02-20
7956;15880;1141;83;2025-02-06
7957;15881;1674;70;2025-02-11
7958;15884;1768;14;2025-04-01
7959;15885;149;21;2025-05-30
7960;15886;1367;31;2025-03-13
7961;15887;1905;86;2025-06-11
7962;15889;695;68;2025-04-05
7963;15891;1308;87;2025-05-12
7964;15897;421;50;2025-01-09
7965;15900;1085;37;2025-03-05
7966;15903;500;76;2025-04-17
7967;15904;257;57;2025-04-26
7968;15906;597;28;2025-06-08
7969;15907;688;69;2025-05-11
7970;15908;1762;2;2025-05-31
7971;15909;1300;85;2025-04-11
7972;15911;1447;13;2025-03-19
7973;15912;1196;74;2025-05-30
7974;15913;593;58;2025-06-06
7975;15916;710;13;2025-02-12
7976;15919;1975;54;2025-06-26
7977;15920;677;61;2025-04-16
7978;15922;1324;83;2025-02-25
7979;15923;1564;35;2025-01-11
7980;15924;392;94;2025-04-13
7981;15926;991;23;2025-06-02
7982;15927;31;74;2025-03-05
7983;15929;1136;4;2025-02-28
7984;15930;388;10;2025-01-28
7985;15935;1675;17;2025-02-10
7986;15938;1785;32;2025-02-27
7987;15940;1511;69;2025-06-16
7988;15941;1789;99;2025-02-20
7989;15942;148;46;2025-04-03
7990;15947;1188;18;2025-01-08
7991;15949;26;51;2025-04-20
7992;15951;1466;14;2025-04-02
7993;15952;123;34;2025-04-13
7994;15953;78;97;2025-04-16
7995;15954;1870;37;2025-02-06
7996;15956;1309;81;2025-02-04
7997;15957;297;80;2025-01-29
7998;15963;593;31;2025-01-21
7999;15964;662;50;2025-06-09
8000;15966;1891;14;2025-04-13
8001;15968;132;52;2025-05-26
8002;15969;1253;51;2025-06-14
8003;15970;725;59;2025-04-20
8004;15973;1093;86;2025-04-18
8005;15977;1954;30;2025-05-01
8006;15979;1405;80;2025-01-22
8007;15985;1732;33;2025-02-15
8008;15989;585;32;2025-03-26
8009;15990;1829;5;2025-06-10
8010;15991;1072;29;2025-05-17
8011;15994;468;8;2025-02-01
8012;15995;1823;65;2025-02-15
8013;16002;1401;50;2025-05-08
8014;16005;1100;84;2025-03-21
8015;16006;740;44;2025-03-11
8016;16007;931;87;2025-01-14
8017;16008;118;58;2025-06-12
8018;16009;1703;82;2025-02-16
8019;16010;1509;97;2025-04-22
8020;16012;1227;60;2025-03-03
8021;16015;35;57;2025-03-29
8022;16017;1010;40;2025-01-12
8023;16021;237;29;2025-02-08
8024;16022;195;69;2025-03-02
8025;16025;580;60;2025-02-24
8026;16028;862;65;2025-01-07
8027;16030;640;2;2025-01-08
8028;16032;410;68;2025-03-27
8029;16036;159;22;2025-03-13
8030;16038;1716;38;2025-03-01
8031;16041;1953;1;2025-02-18
8032;16042;216;10;2025-01-17
8033;16044;920;4;2025-06-06
8034;16047;95;68;2025-01-31
8035;16049;60;95;2025-01-21
8036;16054;1644;20;2025-03-01
8037;16055;748;29;2025-04-07
8038;16058;541;27;2025-03-03
8039;16060;1443;16;2025-05-15
8040;16061;1605;6;2025-05-04
8041;16063;849;13;2025-04-20
8042;16066;751;3;2025-04-24
8043;16067;909;76;2025-01-23
8044;16070;176;89;2025-03-29
8045;16076;1080;52;2025-05-16
8046;16082;137;72;2025-02-11
8047;16083;1482;82;2025-01-30
8048;16088;1875;71;2025-04-24
8049;16091;1398;95;2025-04-14
8050;16092;1223;68;2025-03-21
8051;16094;110;41;2025-04-01
8052;16095;975;7;2025-02-19
8053;16097;1331;35;2025-05-09
8054;16098;826;69;2025-04-30
8055;16099;60;26;2025-01-27
8056;16101;213;43;2025-04-28
8057;16103;1756;19;2025-06-21
8058;16110;26;41;2025-01-18
8059;16111;1167;31;2025-06-21
8060;16114;1481;28;2025-04-23
8061;16115;1133;49;2025-03-16
8062;16116;154;48;2025-04-18
8063;16117;1782;85;2025-02-24
8064;16120;520;88;2025-03-25
8065;16121;1798;91;2025-06-20
8066;16122;811;39;2025-02-07
8067;16123;563;2;2025-02-08
8068;16124;260;19;2025-01-17
8069;16125;1320;8;2025-03-18
8070;16126;259;88;2025-01-22
8071;16127;866;83;2025-03-10
8072;16129;1062;58;2025-04-01
8073;16131;305;81;2025-03-15
8074;16133;653;50;2025-01-17
8075;16137;1939;6;2025-03-11
8076;16141;197;21;2025-05-04
8077;16146;1113;47;2025-06-25
8078;16147;94;95;2025-05-18
8079;16149;1535;92;2025-04-26
8080;16150;1532;82;2025-01-14
8081;16154;1759;8;2025-06-13
8082;16155;581;5;2025-03-20
8083;16158;457;72;2025-06-17
8084;16159;1700;23;2025-05-03
8085;16161;979;1;2025-01-25
8086;16165;157;14;2025-03-24
8087;16166;100;38;2025-01-02
8088;16167;1629;75;2025-02-24
8089;16168;971;37;2025-01-22
8090;16172;917;37;2025-06-14
8091;16176;1227;29;2025-05-06
8092;16177;1888;74;2025-02-10
8093;16179;547;85;2025-02-10
8094;16180;800;23;2025-05-12
8095;16182;1518;71;2025-06-07
8096;16183;1301;18;2025-03-17
8097;16185;195;90;2025-06-03
8098;16188;1515;33;2025-05-14
8099;16189;1324;24;2025-01-08
8100;16193;1561;8;2025-02-09
8101;16194;1967;77;2025-04-29
8102;16196;1235;4;2025-05-24
8103;16197;305;14;2025-02-25
8104;16198;495;13;2025-02-17
8105;16200;1021;8;2025-04-01
8106;16201;5;4;2025-05-15
8107;16202;1744;84;2025-04-20
8108;16203;253;32;2025-02-14
8109;16204;1412;14;2025-07-01
8110;16205;238;45;2025-01-24
8111;16208;295;23;2025-03-22
8112;16209;1333;45;2025-03-02
8113;16210;1433;46;2025-03-07
8114;16214;380;31;2025-04-24
8115;16218;135;11;2025-06-09
8116;16219;589;94;2025-03-29
8117;16222;1951;29;2025-05-29
8118;16229;714;64;2025-02-08
8119;16231;204;71;2025-06-25
8120;16233;1194;97;2025-01-22
8121;16234;491;93;2025-01-29
8122;16235;209;15;2025-03-05
8123;16236;1343;51;2025-01-13
8124;16237;219;82;2025-05-03
8125;16240;1779;86;2025-04-16
8126;16241;1996;98;2025-03-15
8127;16242;1956;30;2025-03-15
8128;16245;372;95;2025-02-13
8129;16246;1857;41;2025-05-24
8130;16248;1542;88;2025-06-30
8131;16249;1762;24;2025-01-17
8132;16250;1928;98;2025-03-20
8133;16255;421;54;2025-06-08
8134;16259;288;61;2025-06-17
8135;16268;910;53;2025-06-17
8136;16270;253;26;2025-03-01
8137;16276;1754;100;2025-01-04
8138;16277;32;72;2025-03-03
8139;16278;1881;74;2025-03-26
8140;16279;1332;21;2025-05-14
8141;16280;267;93;2025-03-10
8142;16282;255;32;2025-01-10
8143;16283;1368;42;2025-02-15
8144;16285;660;28;2025-02-04
8145;16287;1008;28;2025-06-02
8146;16289;1970;93;2025-05-14
8147;16290;996;62;2025-02-27
8148;16291;952;35;2025-04-06
8149;16295;1581;81;2025-04-09
8150;16296;842;76;2025-06-25
8151;16299;1568;47;2025-01-25
8152;16300;205;84;2025-01-19
8153;16301;1472;42;2025-06-30
8154;16304;53;16;2025-03-06
8155;16310;1586;55;2025-05-05
8156;16313;1190;86;2025-01-15
8157;16315;1884;82;2025-05-15
8158;16317;295;83;2025-04-13
8159;16320;612;68;2025-05-25
8160;16321;553;12;2025-03-04
8161;16325;1353;25;2025-01-07
8162;16326;687;15;2025-04-10
8163;16327;1653;12;2025-06-09
8164;16329;50;60;2025-02-10
8165;16330;1857;60;2025-06-09
8166;16331;708;15;2025-05-21
8167;16337;1106;6;2025-03-13
8168;16338;660;50;2025-03-26
8169;16340;1474;27;2025-01-21
8170;16349;240;95;2025-06-15
8171;16350;1021;82;2025-06-04
8172;16355;1789;23;2025-04-01
8173;16356;1511;89;2025-01-15
8174;16359;1605;82;2025-04-21
8175;16360;736;81;2025-05-15
8176;16362;28;36;2025-03-17
8177;16364;1461;29;2025-03-07
8178;16367;1083;40;2025-03-19
8179;16368;1499;84;2025-04-23
8180;16370;833;97;2025-03-14
8181;16371;1834;1;2025-05-31
8182;16372;1240;69;2025-03-16
8183;16377;964;38;2025-03-28
8184;16378;1513;89;2025-01-25
8185;16379;1039;53;2025-02-15
8186;16380;1368;34;2025-04-10
8187;16381;723;100;2025-06-24
8188;16382;1348;77;2025-01-16
8189;16383;1141;7;2025-04-06
8190;16384;1160;19;2025-06-06
8191;16385;47;70;2025-03-05
8192;16386;223;98;2025-01-07
8193;16388;526;2;2025-06-11
8194;16392;1282;80;2025-06-26
8195;16393;1972;18;2025-02-11
8196;16399;521;19;2025-03-13
8197;16400;778;76;2025-04-19
8198;16403;515;88;2025-01-23
8199;16407;1770;1;2025-06-13
8200;16408;261;54;2025-06-25
8201;16409;1395;23;2025-05-09
8202;16410;1912;16;2025-02-11
8203;16411;1600;32;2025-04-30
8204;16412;1533;77;2025-05-30
8205;16416;1177;25;2025-04-10
8206;16417;696;49;2025-03-09
8207;16422;1148;8;2025-06-14
8208;16423;1962;53;2025-03-05
8209;16425;1308;74;2025-04-18
8210;16426;1645;4;2025-05-29
8211;16428;1088;66;2025-03-26
8212;16429;509;83;2025-02-08
8213;16430;719;58;2025-05-26
8214;16432;252;24;2025-02-04
8215;16433;1735;25;2025-05-28
8216;16435;892;3;2025-04-23
8217;16436;871;12;2025-01-16
8218;16437;1418;18;2025-01-23
8219;16439;389;95;2025-02-11
8220;16441;702;13;2025-06-19
8221;16443;232;55;2025-04-22
8222;16445;1732;20;2025-05-18
8223;16446;1626;41;2025-04-19
8224;16449;1287;23;2025-06-17
8225;16453;1608;48;2025-05-03
8226;16455;557;19;2025-04-02
8227;16456;1649;86;2025-05-02
8228;16457;1935;47;2025-02-05
8229;16460;755;67;2025-03-07
8230;16461;1266;28;2025-01-11
8231;16462;1311;77;2025-06-28
8232;16463;1276;58;2025-03-25
8233;16468;552;78;2025-03-29
8234;16473;557;65;2025-01-03
8235;16476;1599;97;2025-06-25
8236;16478;1902;80;2025-02-05
8237;16479;1082;78;2025-05-02
8238;16481;1377;78;2025-05-24
8239;16482;1020;4;2025-05-24
8240;16483;1191;3;2025-02-10
8241;16484;1507;95;2025-04-15
8242;16487;1107;19;2025-06-14
8243;16488;384;92;2025-04-22
8244;16489;1396;86;2025-03-10
8245;16494;1702;56;2025-01-27
8246;16496;980;73;2025-05-01
8247;16497;1395;92;2025-03-07
8248;16498;286;23;2025-05-07
8249;16499;218;89;2025-03-17
8250;16501;229;72;2025-02-21
8251;16503;684;59;2025-06-26
8252;16505;1244;55;2025-03-30
8253;16506;74;72;2025-04-12
8254;16511;427;20;2025-05-03
8255;16512;1372;55;2025-01-08
8256;16518;1176;6;2025-03-14
8257;16519;1277;29;2025-01-26
8258;16522;1183;8;2025-06-07
8259;16523;1256;83;2025-02-02
8260;16524;1321;7;2025-05-28
8261;16529;947;32;2025-01-25
8262;16531;1209;42;2025-01-25
8263;16534;1153;75;2025-04-05
8264;16542;1086;9;2025-03-19
8265;16546;1594;93;2025-01-16
8266;16547;1506;75;2025-01-03
8267;16550;1624;16;2025-04-29
8268;16553;96;21;2025-04-01
8269;16557;1298;83;2025-06-22
8270;16560;809;68;2025-04-30
8271;16561;1562;88;2025-05-31
8272;16562;1813;94;2025-05-12
8273;16563;1802;47;2025-05-26
8274;16564;1705;94;2025-06-03
8275;16566;1982;85;2025-04-25
8276;16568;984;63;2025-05-09
8277;16573;1786;81;2025-06-02
8278;16576;206;57;2025-05-07
8279;16581;1835;80;2025-04-28
8280;16582;1651;63;2025-05-26
8281;16585;1612;49;2025-04-29
8282;16586;116;34;2025-04-21
8283;16587;747;59;2025-05-18
8284;16591;62;35;2025-06-01
8285;16592;430;86;2025-02-23
8286;16596;619;36;2025-04-14
8287;16597;908;85;2025-01-24
8288;16598;1665;38;2025-05-04
8289;16599;118;40;2025-06-28
8290;16601;1420;93;2025-03-12
8291;16604;850;53;2025-05-09
8292;16605;478;76;2025-02-19
8293;16608;929;26;2025-03-03
8294;16612;1353;75;2025-05-27
8295;16614;158;63;2025-06-09
8296;16616;1945;49;2025-01-04
8297;16617;1;3;2025-01-20
8298;16621;109;17;2025-06-18
8299;16622;642;43;2025-03-12
8300;16623;512;86;2025-05-19
8301;16624;1479;68;2025-03-12
8302;16625;1698;19;2025-01-22
8303;16627;1611;11;2025-03-21
8304;16628;695;91;2025-01-23
8305;16629;1832;62;2025-03-05
8306;16630;1890;36;2025-01-29
8307;16632;1981;10;2025-01-16
8308;16633;1701;88;2025-05-04
8309;16636;993;61;2025-04-22
8310;16637;855;77;2025-03-27
8311;16650;1625;24;2025-03-20
8312;16651;1151;97;2025-01-27
8313;16653;1976;33;2025-01-06
8314;16655;1023;53;2025-04-03
8315;16656;1865;22;2025-01-13
8316;16657;1141;44;2025-04-15
8317;16659;1742;29;2025-01-13
8318;16662;1530;48;2025-06-09
8319;16663;1993;61;2025-02-08
8320;16664;1534;77;2025-05-09
8321;16666;1104;77;2025-07-01
8322;16667;710;54;2025-01-19
8323;16671;1045;6;2025-06-10
8324;16673;601;90;2025-03-07
8325;16675;1363;60;2025-01-31
8326;16676;604;39;2025-01-03
8327;16679;1339;88;2025-01-13
8328;16681;1847;5;2025-02-26
8329;16682;873;4;2025-05-28
8330;16684;1909;74;2025-06-03
8331;16686;842;7;2025-06-25
8332;16687;98;8;2025-03-06
8333;16688;249;78;2025-01-23
8334;16689;661;45;2025-01-09
8335;16690;1632;22;2025-04-22
8336;16695;1842;48;2025-05-02
8337;16698;743;1;2025-04-24
8338;16699;211;27;2025-06-12
8339;16703;1410;59;2025-06-04
8340;16705;1134;17;2025-03-20
8341;16706;1201;88;2025-03-10
8342;16709;743;57;2025-04-26
8343;16710;1950;44;2025-04-04
8344;16713;1954;13;2025-03-13
8345;16714;1608;100;2025-05-17
8346;16715;1389;64;2025-01-27
8347;16717;1215;23;2025-03-10
8348;16720;1505;58;2025-05-19
8349;16721;60;9;2025-02-15
8350;16722;1375;100;2025-03-31
8351;16723;1547;53;2025-02-03
8352;16727;79;65;2025-04-04
8353;16729;1741;93;2025-06-16
8354;16730;345;60;2025-06-18
8355;16731;816;79;2025-04-30
8356;16733;1899;97;2025-06-10
8357;16734;721;72;2025-01-28
8358;16735;652;88;2025-04-11
8359;16742;1765;16;2025-05-12
8360;16744;1658;62;2025-06-08
8361;16745;304;71;2025-03-27
8362;16746;1789;5;2025-04-03
8363;16748;794;81;2025-03-11
8364;16749;38;88;2025-04-23
8365;16750;1146;44;2025-02-24
8366;16753;1874;59;2025-06-12
8367;16754;1821;27;2025-01-31
8368;16758;600;11;2025-03-17
8369;16759;1967;67;2025-05-26
8370;16761;567;15;2025-01-17
8371;16762;462;23;2025-06-17
8372;16763;1464;87;2025-01-02
8373;16765;1427;92;2025-01-11
8374;16767;1766;61;2025-05-03
8375;16768;764;83;2025-01-03
8376;16770;1810;22;2025-01-15
8377;16777;539;58;2025-02-01
8378;16782;1900;29;2025-05-07
8379;16783;673;28;2025-05-05
8380;16784;430;6;2025-05-11
8381;16785;1587;67;2025-05-20
8382;16786;580;27;2025-05-07
8383;16788;328;57;2025-02-12
8384;16789;1027;54;2025-01-03
8385;16793;287;10;2025-04-04
8386;16794;150;58;2025-04-05
8387;16795;1840;11;2025-01-30
8388;16797;518;4;2025-01-23
8389;16798;189;46;2025-05-24
8390;16799;1045;85;2025-06-22
8391;16800;1559;14;2025-01-04
8392;16801;1474;64;2025-02-01
8393;16802;427;70;2025-06-27
8394;16803;247;37;2025-06-14
8395;16804;548;3;2025-05-13
8396;16805;51;99;2025-01-25
8397;16809;1895;57;2025-03-13
